time,1,2,3
1640013800944,-0.196601,-1.54776,-1.44304,
1640013800964,-0.196601,-1.54776,-1.44304,
1640013800984,-0.371685,-1.57834,-0.57603,
1640013801004,-0.371685,-1.57834,-0.57603,
1640013801024,-0.589803,-1.66131,-0.57603,
1640013801044,-0.589803,-1.66131,0.0518945,
1640013801064,-0.820154,-1.66131,0.0518945,
1640013801084,-0.820154,-1.67966,1.37817,
1640013801104,-0.820154,-1.67966,1.37817,
1640013801124,-1.11084,-1.57244,1.37817,
1640013801144,-1.11084,-1.57244,2.47556,
1640013801164,-1.19015,-1.57244,2.47556,
1640013801184,-1.19015,-1.58227,3.09181,
1640013801204,-1.19015,-1.58227,3.09181,
1640013801224,-1.20091,-1.63664,3.12405,
1640013801244,-1.20091,-1.63664,3.12405,
1640013801264,-1.35596,-1.56523,3.12405,
1640013801284,-1.35596,-1.56523,3.9464,
1640013801304,-1.39625,-1.56523,3.9464,
1640013801324,-1.39625,-1.73796,5.04527,
1640013801344,-1.39625,-1.73796,5.04527,
1640013801364,-1.47809,-2.07162,5.04527,
1640013801384,-1.47809,-2.07162,5.70525,
1640013801404,-1.33486,-2.07162,5.70525,
1640013801424,-1.33486,-2.15744,5.49675,
1640013801444,-1.33486,-2.15744,5.49675,
1640013801464,-1.01908,-1.96964,3.94658,
1640013801484,-1.01908,-1.96964,3.94658,
1640013801504,-0.480955,-1.79452,3.94658,
1640013801524,-0.480955,-1.79452,1.87247,
1640013801544,-0.444039,-1.79452,1.87247,
1640013801564,-0.444039,-1.69145,-0.303398,
1640013801584,-0.444039,-1.69145,-0.303398,
1640013801604,-0.367255,-1.43727,-0.303398,
1640013801624,-0.367255,-1.43727,-1.30849,
1640013801644,-0.47547,-1.43727,-1.30849,
1640013801664,-0.47547,-1.32481,-1.5055,
1640013801684,-0.47547,-1.32481,-1.5055,
1640013801704,-0.30123,-1.5993,-1.46584,
1640013801724,-0.30123,-1.5993,-1.46584,
1640013801744,-0.321902,-1.51283,-1.46584,
1640013801764,-0.321902,-1.51283,-1.44638,
1640013801784,-0.272752,-1.51283,-1.44638,
1640013801804,-0.272752,-1.47789,-0.579737,
1640013801824,-0.272752,-1.47789,-0.579737,
1640013801844,-0.504581,-1.22677,-0.579737,
1640013801864,-0.504581,-1.22677,0.108423,
1640013801884,-0.347848,-1.22677,0.108423,
1640013801904,-0.347848,-1.11322,1.56147,
1640013801924,-0.347848,-1.11322,1.56147,
1640013801944,-0.388139,-1.07959,4.51928,
1640013801964,-0.388139,-1.07959,4.51928,
1640013801984,-0.5088,-1.02959,4.51928,
1640013802004,-0.5088,-1.02959,7.3403,
1640013802024,-0.907275,-1.02959,7.3403,
1640013802044,-0.907275,-1.10732,10.7351,
1640013802064,-0.907275,-1.10732,10.7351,
1640013802084,-1.17834,-0.953596,10.7351,
1640013802104,-1.17834,-0.953596,14.0836,
1640013802124,-1.4243,-0.953596,14.0836,
1640013802144,-1.4243,-0.983512,17.4425,
1640013802164,-1.4243,-0.983512,17.4425,
1640013802184,-1.7673,-0.993338,21.2379,
1640013802204,-1.7673,-0.993338,21.2379,
1640013802224,-1.90526,-0.767768,21.2379,
1640013802244,-1.90526,-0.767768,24.3925,
1640013802264,-1.86602,-0.767768,24.3925,
1640013802284,-1.86602,-0.857734,26.8304,
1640013802304,-1.86602,-0.857734,26.8304,
1640013802324,-2.34824,-0.911015,26.8304,
1640013802344,-2.34824,-0.911015,28.9331,
1640013802364,-2.84249,-0.911015,28.9331,
1640013802384,-2.84249,-0.948792,29.8542,
1640013802404,-2.84249,-0.948792,29.8542,
1640013802424,-2.83067,-0.764492,31.2795,
1640013802444,-2.83067,-0.764492,31.2795,
1640013802464,-2.78342,-1.25232,31.2795,
1640013802484,-2.78342,-1.25232,30.8024,
1640013802504,-2.35309,-1.25232,30.8024,
1640013802524,-2.35309,-1.30516,30.9253,
1640013802544,-2.35309,-1.30516,30.9253,
1640013802564,-2.29002,-1.17502,30.9253,
1640013802584,-2.29002,-1.17502,26.727,
1640013802604,-1.59137,-1.17502,26.727,
1640013802624,-1.59137,-0.986132,17.6043,
1640013802644,-1.59137,-0.986132,17.6043,
1640013802664,-0.587693,-0.793753,8.24123,
1640013802684,-0.587693,-0.793753,8.24123,
1640013802704,-0.616171,-1.12021,8.24123,
1640013802724,-0.616171,-1.12021,1.57222,
1640013802744,-0.625241,-1.12021,1.57222,
1640013802764,-0.625241,-1.57506,-1.39634,
1640013802784,-0.625241,-1.57506,-1.39634,
1640013802804,-0.284987,-1.45933,-1.39634,
1640013802824,-0.284987,-1.45933,-1.4512,
1640013802844,-0.27444,-1.45933,-1.4512,
1640013802864,-0.27444,-1.4733,-1.41858,
1640013802884,-0.27444,-1.4733,-1.41858,
1640013802904,-0.313043,-1.55322,-1.39578,
1640013802924,-0.313043,-1.55322,-1.39578,
1640013802944,-0.316629,-1.49689,-1.39578,
1640013802964,-0.316629,-1.49689,-1.43711,
1640013803000,-0.317051,-1.45168,-1.42395,
1640013803004,-0.317051,-1.45168,-1.42395,
1640013803024,-0.317051,-1.45168,-1.42395,
1640013803044,-0.328231,-1.51981,-1.42395,
