time,1,2,3
1640014472873,5.48083e-06,2.2023e-05,-2.16197e-05,
1640014472893,5.48083e-06,2.2023e-05,-2.48514e-05,
1640014472913,3.21772e-06,2.2023e-05,-2.48514e-05,
1640014472933,3.21772e-06,1.60448e-05,-2.62968e-05,
1640014472953,3.21772e-06,1.60448e-05,-2.62968e-05,
1640014472973,4.7423e-06,1.84877e-05,-2.62968e-05,
1640014472993,4.7423e-06,1.84877e-05,-2.87825e-05,
1640014473013,5.34952e-06,1.84877e-05,-2.87825e-05,
1640014473033,5.34952e-06,2.10078e-05,-2.97111e-05,
1640014473053,5.34952e-06,2.10078e-05,-2.97111e-05,
1640014473073,6.12345e-06,2.10749e-05,-3.26484e-05,
1640014473093,6.12345e-06,2.10749e-05,-3.26484e-05,
1640014473113,5.73508e-06,1.56946e-05,-3.26484e-05,
1640014473133,5.73508e-06,1.56946e-05,-3.40668e-05,
1640014473153,5.36162e-06,1.56946e-05,-3.40668e-05,
1640014473173,5.36162e-06,1.49887e-05,-3.52561e-05,
1640014473193,5.36162e-06,1.49887e-05,-3.52561e-05,
1640014473213,5.27501e-06,1.49356e-05,-3.52561e-05,
1640014473233,5.27501e-06,1.49356e-05,-3.63067e-05,
1640014473253,6.4848e-06,1.49356e-05,-3.63067e-05,
1640014473273,6.4848e-06,1.61184e-05,-3.68077e-05,
1640014473293,6.4848e-06,1.61184e-05,-3.68077e-05,
1640014473313,5.61308e-06,1.35088e-05,-3.66746e-05,
1640014473333,5.61308e-06,1.35088e-05,-3.66746e-05,
1640014473353,6.5621e-06,1.34604e-05,-3.66746e-05,
1640014473373,6.5621e-06,1.34604e-05,-3.64473e-05,
1640014473393,6.4671e-06,1.34604e-05,-3.64473e-05,
1640014473413,6.4671e-06,1.17449e-05,-2.95695e-05,
1640014473433,6.4671e-06,1.17449e-05,-2.95695e-05,
1640014473453,6.29574e-06,1.19079e-05,-2.95695e-05,
1640014473473,6.29574e-06,1.19079e-05,-2.56058e-05,
1640014473493,5.19957e-06,1.19079e-05,-2.56058e-05,
1640014473513,5.19957e-06,1.04588e-05,-1.16341e-05,
1640014473533,5.19957e-06,1.04588e-05,-1.16341e-05,
1640014473553,3.33786e-06,7.01752e-06,2.32831e-07,
1640014473573,3.33786e-06,7.01752e-06,2.32831e-07,
1640014473593,2.2212e-06,1.0361e-05,2.32831e-07,
1640014473613,2.2212e-06,1.0361e-05,4.36977e-06,
1640014473633,1.22562e-06,1.0361e-05,4.36977e-06,
1640014473653,1.22562e-06,6.95605e-06,7.64802e-06,
1640014473673,1.18371e-06,6.95605e-06,7.64802e-06,
1640014473693,1.18371e-06,7.1032e-06,7.64802e-06,
1640014473713,1.18371e-06,7.1032e-06,9.93256e-06,
1640014473733,1.28616e-06,7.1032e-06,9.93256e-06,
1640014473753,1.28616e-06,7.35186e-06,9.58052e-06,
1640014473773,1.47242e-06,7.35186e-06,9.58052e-06,
1640014473793,1.47242e-06,7.67224e-06,9.31975e-06,
1640014473813,1.47242e-06,7.67224e-06,9.31975e-06,
1640014473833,1.76392e-06,8.15745e-06,9.31975e-06,
1640014473853,1.76392e-06,8.15745e-06,8.67248e-06,
1640014473873,1.97627e-06,8.15745e-06,8.67248e-06,
1640014473893,1.97627e-06,8.39774e-06,9.02731e-06,
1640014473913,1.97999e-06,8.39774e-06,9.02731e-06,
1640014473933,1.97999e-06,8.24127e-06,9.02731e-06,
1640014473953,1.97999e-06,8.24127e-06,9.04314e-06,
1640014473973,2.10851e-06,8.24127e-06,9.04314e-06,
1640014473993,2.10851e-06,8.25617e-06,9.02172e-06,
1640014474013,2.04053e-06,8.25617e-06,9.02172e-06,
1640014474033,2.04053e-06,8.23196e-06,9.03942e-06,
1640014474053,2.04053e-06,8.23196e-06,9.03942e-06,
1640014474073,2.05543e-06,8.22823e-06,9.03942e-06,
1640014474093,2.05543e-06,8.22823e-06,8.99285e-06,
1640014474113,2.06195e-06,8.22823e-06,8.99285e-06,
1640014474133,2.06195e-06,8.14814e-06,8.96584e-06,
1640014474153,2.07592e-06,8.14814e-06,8.96584e-06,
1640014474173,2.07592e-06,8.19378e-06,8.96584e-06,
1640014474193,2.07592e-06,8.19378e-06,9.01707e-06,
1640014474213,2.04146e-06,8.19378e-06,9.01707e-06,
1640014474233,2.04146e-06,8.08109e-06,9.02452e-06,
1640014474253,2.06102e-06,8.08109e-06,9.02452e-06,
1640014474273,2.06102e-06,8.19843e-06,9.01427e-06,
